site,MHD,MHD,MHD,ZEP,ZEP,ZEP,THD,THD,THD,JFJ,JFJ,JFJ,RPB,RPB,RPB,SMO,SMO,SMO,CGO,CGO,CGO
box,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3
var,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability
2004-03-01,253.35560302734376,0.28105375,1.2378278,,,,253.4459991455078,0.19091755,0.67990094,,,,252.76289978027344,0.45362344,0.48195052,251.68460083007812,0.23178664,0.44770762,250.39950000000002,0.19783171717171744,0.31294830389233314
2004-04-01,252.9304000854492,0.28902465,0.673026,,,,253.21820068359375,0.17140348,0.41427636,,,,252.46959381103517,0.3523445,0.42971215,251.0210968017578,0.20919634,0.5842729,249.98590000000002,0.2047010714285713,0.4212929627010453
2004-05-01,252.81300354003906,0.28747576,0.5083254,,,,252.78580322265626,0.18051782,0.3014285,,,,252.37110137939453,0.3459619,0.3863401,251.02449798583984,0.2046548,0.27701625,249.7465,0.22000760638297834,0.3233491305821271
2004-06-01,252.272802734375,0.27369994,0.43527752,,,,252.2779998779297,0.17984048,0.3978613,,,,251.9947952270508,0.34325066,0.42590627,250.55359344482423,0.24702668,0.42030603,249.523,0.21156177057356637,0.418552533848523
2004-07-01,251.61480407714845,0.2869215,0.41170976,,,,251.85000610351562,0.18781365,0.3271348,,,,251.74419555664062,0.37917382,0.39896333,250.5582061767578,0.26621282,0.34779805,249.576,0.19350999999999965,0.2744710882843495
2004-08-01,251.21380462646485,0.29175615,0.8923715,,,,251.50100708007812,0.2643882,0.37396452,,,,251.46600341796875,0.5081467,0.53062314,250.7790069580078,0.2269097,0.28712228,249.6073,0.19498930481283533,0.3696597721930514
2004-09-01,251.14300537109375,0.32788962,1.3762335,,,,251.125,0.24156855,0.59777445,,,,251.28070526123048,0.3920873,0.50577277,250.32839660644532,0.25763458,0.31005743,249.43849999999998,0.19096576530612192,0.2931663334363075
2004-10-01,251.51109466552734,0.24176124,0.6851881,,,,251.47360229492188,0.20512195,0.66835445,,,,251.25240173339844,0.3096469,0.4145174,250.12169494628907,0.26874316,0.37769705,249.2245,0.19413715189873434,0.27252193987915035
2004-11-01,251.8226058959961,0.23770979,0.63741165,,,,251.74230194091797,0.23835686,0.572018,,,,250.95429534912108,0.3724578,0.6358637,250.2310028076172,0.21800907,0.37198797,249.067,0.20704285371702705,0.26235403512408145
2004-12-01,251.8385009765625,0.23771977,0.58479136,,,,251.76590576171876,0.25469425,0.58898073,,,,251.23380126953126,0.39016527,0.5398807,249.98239440917968,0.23052913,0.4160373,248.914,0.18637689361702153,0.16559272565860525
2005-01-01,251.59060363769532,0.27675965,0.30383822,,,,251.60899963378907,0.23129009,1.550682,,,,251.17360229492186,0.40244862,0.5747162,250.27259521484376,0.23388006,0.40164796,248.5298,0.2069694878048773,0.23011451281805612
2005-02-01,251.50809631347656,0.23695011,0.37443256,,,,251.44839782714843,0.21916497,0.49996543,,,,250.9429931640625,0.35733882,0.6387298,249.3113021850586,0.23775034,0.6265081,248.2132,0.21544618528610404,0.26261052577466926
2005-03-01,251.3112030029297,0.22625597,1.1165509,,,,251.42420043945313,0.24477895,0.49986374,,,,250.94339599609376,0.39046094,0.41417798,249.71400146484376,0.26996675,0.4669084,247.7566,0.17582623376623363,0.2865033563280447
2005-04-01,251.23179473876954,0.28307357,1.0486302,,,,251.97570037841797,0.26742956,0.30299145,,,,249.9344940185547,0.4072798,0.42702392,249.21360473632814,0.26789322,0.4466842,247.4878,0.2204444537815129,0.6314055946398938
2005-05-01,250.9947952270508,0.28129587,0.52899337,,,,251.78480377197266,0.30076018,0.36868665,,,,249.8436019897461,0.29707915,0.28564507,248.58999938964843,0.2886769,0.52395284,247.4202,0.2195229305912602,0.6010229820097838
2005-06-01,250.57749938964844,0.25061384,0.53510267,,,,251.30419311523437,0.26361638,0.29428297,,,,249.3946044921875,0.22014183,0.30244598,248.75140075683595,0.27041,0.42052618,247.489,0.17111476309226956,0.5764797924448497
2005-07-01,249.7259979248047,0.2815565,0.7466046,,,,250.24899291992188,0.18510379,0.41786644,,,,249.00880279541016,0.47058094,0.49270317,248.33200073242188,0.2589618,0.46651214,247.35750000000002,0.1764239361702127,0.3303930459660053
2005-08-01,249.1038024902344,0.27171,0.35984868,,,,249.81629638671876,0.20232554,0.43247813,,,,248.73919677734375,0.3506256,0.46979046,248.55860443115233,0.24164377,0.39517432,247.308,0.2177485389221549,0.3923847579787785
2005-09-01,248.94329528808595,0.2720099,0.9685862,,,,249.68939819335938,0.23473929,0.4523483,,,,248.656103515625,0.25445116,0.42640936,248.5679931640625,0.27238476,0.38999242,247.24210000000002,0.17924229820627874,0.366443837631269
2005-10-01,249.15999603271484,0.27777532,1.6812721,,,,249.73900604248047,0.24875142,0.5360601,,,,248.63699340820312,0.29751894,0.39166552,248.44000244140625,0.24771184,0.35264933,247.1119,0.22411739772727265,0.2301855876743494
2005-11-01,249.28799438476562,0.23525016,0.7906433,,,,249.77230224609374,0.25198027,0.3168514,,,,248.78489837646484,0.32061458,0.3503494,248.47059631347656,0.23239014,0.33355868,247.0168,0.1923498639455787,0.37841806266931627
2005-12-01,249.35220489501953,0.24773629,0.4411426,,,,249.72540283203125,0.30854532,0.62129724,,,,249.06019897460936,0.29540765,0.27418646,248.34339447021483,0.2557205,0.37843105,,,
2006-01-01,249.10000610351562,0.2403384,0.9364917,,,,249.48900604248047,0.31035954,0.4449447,,,,248.85499572753906,0.24750404,0.24113685,248.3256042480469,0.22972496,0.42876503,246.2158,0.21805106976744157,0.2767903905876565
2006-02-01,249.01640625,0.21722189,0.62939435,,,,249.2928039550781,0.2871818,0.6764938,,,,248.54080352783203,0.29501873,0.27514508,247.73359375,0.25131652,0.5954678,246.15,0.17767688524590233,0.27478747051785596
2006-03-01,248.50719604492187,0.2260618,1.1203254,,,,248.90560607910157,0.25592467,0.38184968,,,,248.05299377441406,0.35350075,0.37482384,246.97500610351562,0.24204317,0.37249768,246.0376,0.17324807738815015,0.40136775883985565
2006-04-01,248.24349975585938,0.23256661,0.28379834,,,,248.5967987060547,0.235559,0.2598891,,,,247.8393981933594,0.33687535,0.37279192,246.67740173339843,0.22024928,0.40407738,245.593,0.18734340218711876,0.29066790174398344
2006-05-01,247.95079650878907,0.22030655,0.5409093,,,,248.1840057373047,0.24732879,0.40136302,,,,247.46139831542968,0.315799,0.38516182,247.06199645996094,0.20843478,0.34410825,245.429,0.1750324835164842,0.34545100925033384
2006-06-01,247.37429504394532,0.23790042,0.7771438,,,,247.6699981689453,0.20887549,0.35867167,,,,,,,246.2830047607422,0.21261749,0.2759854,245.4418,0.15271168800931395,0.2841126311294
2006-07-01,246.85899353027344,0.21095411,0.9992875,,,,247.7969970703125,0.21608572,0.32614365,,,,,,,245.8907043457031,0.23257406,0.40624362,245.4214,0.18333258949880762,0.31813613563843113
2006-08-01,246.3092041015625,0.22035034,0.43031383,,,,247.3177978515625,0.20983389,0.29275098,,,,,,,245.54120178222655,0.23609547,0.32466793,245.311,0.16251565326633072,0.5257683266602455
2006-09-01,246.32939453125,0.2422598,0.55866027,,,,247.14100646972656,0.2058221,0.529743,,,,246.56290283203126,0.19816162,0.37951812,245.58200073242188,0.25937122,0.27021828,245.17149999999998,0.18511838516746443,0.8562721482225379
2006-10-01,246.79570465087892,0.19401449,1.3519078,,,,247.79600524902344,0.22819622,0.62741494,,,,246.55799865722656,0.19084732,0.29183984,245.1820068359375,0.24955758,0.4446229,244.9873,0.18155281879194582,0.238678627220814
2006-11-01,246.92999267578125,0.2191843,0.31437263,,,,247.57840270996093,0.24937238,0.39149508,,,,246.56189727783203,0.20737658,0.29210797,245.0727981567383,0.2645836,0.35211173,245.207,0.21733100871730993,0.19592599739839864
2006-12-01,246.9554016113281,0.24347542,0.6046768,,,,247.54200744628906,0.26283002,0.3784411,,,,246.88160400390626,0.1857961,0.21982884,244.976904296875,0.26575285,0.3896574,245.0524,0.18997794078061817,0.22786147052434116
2007-01-01,246.81110382080078,0.23827171,0.2726495,,,,247.33660278320312,0.24855778,0.5499301,,,,246.68590393066407,0.19141878,0.22546396,244.86599731445312,0.24736121,0.4406579,244.70159999999998,0.1815049165739712,0.2160742424108446
2007-02-01,246.70679931640626,0.2075681,0.6921947,,,,247.0707015991211,0.25011024,0.587886,,,,246.4614044189453,0.19185744,0.24339153,245.6427978515625,0.24679781,0.32751724,244.35299999999998,0.15210171641791145,0.24116666660992392
2007-03-01,246.46519775390624,0.21784487,0.45373347,,,,247.03799438476562,0.2705048,0.6016962,,,,246.35299682617188,0.19790164,0.23355576,245.30760192871094,0.21603331,0.33214405,243.87740000000002,0.18849883352208321,0.41996264376738107
2007-04-01,246.3584976196289,0.23358586,0.99472487,,,,246.98889923095703,0.25947613,0.25311047,,,,246.13890686035157,0.18125013,0.19344154,244.8699951171875,0.18906978,0.3675182,243.52200000000002,0.147332918604651,0.30843220979815306
2007-05-01,246.35979919433595,0.23931807,0.55085737,,,,246.39660034179687,0.19785492,0.4755522,,,,246.0070037841797,0.1861563,0.22485714,244.70249938964844,0.26567733,0.32128164,243.2235,0.19878786830357106,0.6403268216125478
2007-06-01,246.0590057373047,0.23338489,0.7663904,,,,246.01100158691406,0.15043299,0.22530146,,,,245.9803955078125,0.2084908,0.24401861,244.17870025634767,0.2053397,0.32207286,243.2824,0.1598190760233911,0.24663321962181775
2007-07-01,245.6677017211914,0.20934026,0.31452858,,,,245.38499450683594,0.15045646,0.31330463,,,,245.72100524902345,0.23602799,0.40121764,244.14100646972656,0.19210717,0.2918479,243.2997,0.19798714123006939,0.35028785850529426
2007-08-01,245.27699279785156,0.2107306,0.30597427,,,,245.09130096435547,0.14499947,0.19887751,,,,245.37960205078124,0.2161405,0.2864941,243.7790069580078,0.21110648,0.29721293,243.625,0.18854825555555554,0.57780801746781
2007-09-01,245.1739959716797,0.20260832,0.37489143,,,,244.83410034179687,0.15795237,0.44380477,,,,244.82899475097656,0.21381184,0.4511658,243.5959930419922,0.20391166,0.26666155,243.5087,0.18322971698113216,0.21887222168486614
2007-10-01,245.3470001220703,0.1946578,1.0427635,,,,244.9104034423828,0.2032307,0.5361871,,,,244.89300537109375,0.2232664,0.33880436,243.66699981689453,0.22006415,0.31010166,243.4331,0.18840862107623524,0.20818144491715146
2007-11-01,245.43580474853516,0.21883617,0.54317486,,,,245.36280517578126,0.21248116,0.72499585,,,,245.03900146484375,0.21724842,0.25290054,243.78480224609376,0.23054147,0.33708885,243.2976,0.1722171741637841,0.1921657973999734
2007-12-01,245.2969970703125,0.26324797,1.0310006,,,,245.22760467529298,0.21291557,0.24682298,,,,244.90069885253905,0.21740307,0.24854727,243.21080169677734,0.41199276,0.5242096,243.0797,0.18022500000000075,0.18705388019898997
2008-01-01,245.08299255371094,0.2731468,0.34050927,,,,245.1273986816406,0.21410784,0.42736512,,,,244.7450958251953,0.22083484,0.2413672,243.41340179443358,0.43751717,0.5307794,242.7712,0.17470181818182,0.20986591533008359
2008-02-01,244.9363983154297,0.24056353,1.6640241,,,,244.81759643554688,0.21907718,0.32214582,,,,244.46619567871093,0.23711392,0.281231,243.1298034667969,0.3765983,0.45957243,242.524,0.17575325524044455,0.21667837910312704
2008-03-01,244.67120361328125,0.25311014,0.34675497,,,,244.57120056152343,0.20576495,0.26718256,,,,244.160595703125,0.26636782,0.24923587,242.947998046875,0.36231872,0.42517513,242.0562,0.17813616586538483,0.36114769715858247
2008-04-01,244.44400024414062,0.221134,0.5818695,,,,244.32760009765624,0.17522547,0.3564764,245.15790557861328,0.51617175,1.4263068,243.93860321044923,0.2535,0.25685173,242.63600158691406,0.33932444,0.4693167,241.74149999999997,0.16250175174013937,0.42354725830644213
2008-05-01,244.40550384521484,0.22431144,1.0105519,,,,244.02289581298828,0.17338999,0.32156,245.2812973022461,0.5729967,1.5679123,243.59609375,0.30939758,0.29711908,242.45299682617187,0.33766907,0.46758324,241.736,0.1642908646188837,0.977759166371534
2008-06-01,243.74600219726562,0.22009443,0.42976856,,,,243.856201171875,0.17185298,0.29209477,244.8895034790039,0.59924,1.9701209,243.42999267578125,0.31087983,0.30848187,242.12140197753905,0.31412628,0.48455554,241.878,0.19227403186274408,0.3237934826426021
2008-07-01,243.37830505371093,0.22174625,0.7786951,,,,243.48799896240234,0.15940294,0.48199412,244.2833038330078,0.53570676,1.5063895,243.41799926757812,0.29981968,0.28803408,241.7948989868164,0.24034174,0.35018578,241.7594,0.17737762954796013,0.3474711903141876
2008-08-01,243.0814971923828,0.22996384,0.41795483,,,,243.16919860839843,0.17595664,0.27820137,244.12200317382812,0.5093417,1.0224591,243.03480529785156,0.28687805,0.37561744,241.74000549316406,0.21298595,0.29292607,241.68099999999998,0.17006559090909046,0.2220565463627667
2008-09-01,242.89299774169922,0.25469565,0.6120651,,,,243.2802001953125,0.16704401,0.41398716,244.01910705566405,0.4863148,0.99399906,242.79400634765625,0.27123216,0.39677516,241.56769561767578,0.22554794,0.5287005,241.53599999999997,0.1978425487944897,0.3351742344768586
2008-10-01,243.5210968017578,0.2610636,0.30997783,,,,243.42149810791017,0.2050599,0.88498944,244.4386001586914,0.5797391,1.1782966,242.67039794921874,0.28797263,0.4523702,242.0197021484375,0.21120185,0.2502775,241.489,0.19282189368770639,0.36046032940278283
2008-11-01,243.68299865722656,0.26541746,0.59051406,,,,243.69700622558594,0.20303905,0.571728,244.8147994995117,0.6205639,1.8050559,243.15640258789062,0.2958591,0.34423497,242.03150177001953,0.22156864,0.2912023,241.30700000000002,0.18982425120772822,0.21528539619323622
2008-12-01,243.69499969482422,0.25891685,0.43558568,,,,243.61409912109374,0.21163356,0.41721302,245.1853042602539,0.4946251,1.3501331,243.11420593261718,0.2791228,0.3309664,241.90199279785156,0.22530943,0.39884445,241.1481,0.17597394678492226,0.17664718944965582
2009-01-01,243.29950256347655,0.23886603,0.48272622,,,,243.14380493164063,0.21457377,0.6435869,244.618603515625,0.47523007,1.3406675,242.7239990234375,0.30239475,0.2864003,241.90550231933594,0.22119194,0.3732807,240.90619999999998,0.18344348093480992,0.22099115288754398
2009-02-01,242.91700744628906,0.20705548,0.6872539,,,,242.82000732421875,0.24055472,0.61471075,243.61300659179688,0.50142545,1.3519701,242.56719970703125,0.2823051,0.25726777,241.69019470214843,0.20882554,0.3647622,240.67,0.16332242627345855,0.21052038095801265
2009-03-01,242.61099243164062,0.2172859,0.8238181,,,,242.55379943847657,0.2170765,0.23331624,242.96799926757814,0.53510195,0.90466267,242.25399780273438,0.25794327,0.2609751,241.5030059814453,0.22284846,0.38618648,240.12920000000003,0.17754539518900464,0.31805526064271095
2009-04-01,242.38699340820312,0.20290615,0.5290689,,,,242.1977996826172,0.21015006,0.35064936,242.61170196533203,0.46962008,0.8937147,242.09850311279297,0.2677068,0.25747746,241.01700592041016,0.21130143,0.41219455,239.77990000000003,0.17240564231738076,0.36231052034657846
2009-05-01,242.1926010131836,0.19553724,0.5304864,,,,241.91840667724608,0.19212326,0.32674268,242.04000244140624,0.6136763,2.1703951,241.88800048828125,0.24542797,0.26275483,240.76499938964844,0.20632316,0.4122587,239.6496,0.18052752066115724,0.34914353113874247
2009-06-01,242.26520080566405,0.13657412,0.59050846,,,,241.6927947998047,0.15803522,0.22779983,241.95299682617187,0.5055655,1.3382442,241.72640533447264,0.26385397,0.29172257,240.16099548339844,0.2119773,0.46889204,239.74910000000003,0.1621984374999996,0.33591891140025176
2009-07-01,241.8158950805664,0.14710227,0.20696425,,,,241.4883041381836,0.15275472,0.2219904,241.82939453125,0.5216829,1.1692423,241.27249908447266,0.25735572,0.33664364,240.30989837646484,0.20393412,0.31645757,239.63569999999999,0.20653354515050132,0.2568517044775544
2009-08-01,241.6125030517578,0.1427129,0.29363418,,,,241.0760040283203,0.16415533,0.28860453,242.03710479736327,0.56477463,1.1468153,241.2242004394531,0.26025903,0.37836468,240.10519561767578,0.2199688,0.3769727,239.5648,0.2784315985130112,0.3285731247580453
2009-09-01,241.61109313964843,0.14604807,0.260707,,,,241.44000244140625,0.19196624,0.5459024,241.7760009765625,0.4169503,1.9838,241.6540069580078,0.1681414,0.2007104,240.01800537109375,0.22903901,0.2753287,239.6598,0.2292141719077559,0.30527657103783473
2009-10-01,241.81199645996094,0.1434948,0.29567307,,,,241.64700317382812,0.22152661,0.5068168,241.71900329589843,0.5163024,1.4504377,241.61109313964843,0.14374176,0.19788396,239.6134033203125,0.21218613,0.31231278,239.6107,0.16841792275574033,0.17812636832082104
2009-11-01,242.01499938964844,0.1744493,0.21759115,,,,241.73800659179688,0.19930007,0.3022779,241.88640747070312,1.3482697,1.3699783,241.26300048828125,0.16797349,0.25699863,239.71810150146484,0.21708573,0.32181793,239.5636,0.19532837920489207,0.22724230511350937
2009-12-01,241.80240173339843,0.17036375,0.33460438,,,,241.71620178222656,0.22626565,0.30410865,,,,241.56839599609376,0.16801007,0.16921195,239.4980010986328,0.23684593,0.5377227,239.5345,0.2025790496760275,0.20622121875060545
2010-01-01,241.69400024414062,0.18141392,0.5328491,,,,241.45719299316406,0.24164742,0.49160796,,,,,,,239.79079895019532,0.2430665,0.37700683,239.22799999999998,0.20430806277056307,0.22092188995712542
2010-02-01,241.48360137939454,0.16997391,0.3867899,,,,241.23300170898438,0.17578581,0.34989583,,,,241.09249877929688,0.16120395,0.14836262,238.91539611816407,0.21089195,0.5699108,238.8854,0.21528937669376805,0.30831520405772067
2010-03-01,241.12560577392577,0.16403703,0.47352603,,,,241.05589447021484,0.19024688,0.27572992,,,,240.8179931640625,0.18115832,0.17049815,239.39700317382812,0.21887508,0.37266764,238.561,0.21040047344110857,0.359942343379942
2010-04-01,240.9166061401367,0.16970736,0.6428145,,,,240.8643005371094,0.20331772,0.24579526,,,,240.7010040283203,0.17524724,0.17873682,239.60150146484375,0.20589413,0.28839067,238.3352,0.21013163372859095,0.32731178342700046
2010-05-01,240.5095947265625,0.18735553,0.4359008,,,,240.5395965576172,0.16626571,0.33993137,,,,240.46499633789062,0.17520328,0.19154854,,,,238.192,0.17670309344790674,0.3053244309585686
2010-06-01,240.08109436035156,0.1704836,0.42196798,,,,240.10400390625,0.1692807,0.3456086,,,,239.87539978027343,0.27817392,0.30432072,,,,238.1575,0.18453150118203243,0.3924602642247393
2010-07-01,239.73169708251953,0.18308745,0.3337689,,,,239.6980987548828,0.15579239,0.2848191,239.22500610351562,0.53436625,1.038187,239.71170349121093,0.2585436,0.26084512,238.8122985839844,0.26789063,0.31620264,238.153,0.1657274035087711,0.23751092291955828
2010-08-01,239.36300659179688,0.17315884,0.19945551,,,,239.10329895019532,0.18703699,0.39557177,239.31940002441405,0.62046224,1.0992887,239.26380615234376,0.28961712,0.3241869,238.1551040649414,0.26306438,0.35440007,238.209,0.20675275626423778,0.2321261904391339
2010-09-01,239.4748046875,0.19705737,0.56643623,239.32979583740234,0.45096943,0.5138537,239.08900451660156,0.16554989,0.47021338,239.23680267333984,0.64105976,1.177552,239.15039978027343,0.25730592,0.3323838,237.92389831542968,0.27811444,0.32042307,237.90099999999998,0.19846551066217502,0.23117137831910514
2010-10-01,239.6425979614258,0.2163627,1.1085682,239.55339660644532,0.38732287,0.6166803,239.46400451660156,0.20521876,0.67477894,239.5836975097656,0.74752223,1.3557227,239.2949981689453,0.25427458,0.31138214,237.9720001220703,0.26378995,0.35306188,237.6054,0.1961931046119237,0.3923461391924535
2010-11-01,239.20599365234375,0.23661254,0.5336585,239.7632064819336,0.35952783,0.47891694,239.5288055419922,0.21817566,0.3324701,239.29519958496093,1.3329316,2.2206836,,,,237.93960266113282,0.2518916,0.31917068,237.13099999999997,0.19811733629300626,0.29570946649653873
2010-12-01,239.25210418701172,0.19635339,0.29556206,239.66500091552734,0.4940674,0.51325226,239.43519897460936,0.23657344,0.36165953,239.2717025756836,0.57243365,1.1252939,239.40420684814453,0.2907447,0.22563006,237.76399993896484,0.2860086,0.3629889,236.9256,0.2152390584415579,0.24080348747608255
2011-01-01,239.00760345458986,0.18904471,0.27595168,239.41600036621094,0.38961253,0.3433835,239.0470977783203,0.23217997,0.43242988,238.7677978515625,0.5435561,1.1443918,239.28900146484375,0.28568694,0.20994055,,,,236.7082,0.19765517799352764,0.2218446774086484
2011-02-01,238.68079986572266,0.27554396,0.27286693,238.80579833984376,0.4375312,0.44179475,238.82699584960938,0.25306433,0.3588277,238.26080627441405,1.7657675,1.1160249,239.00880126953126,0.25801942,0.23340198,237.69549865722655,0.28189874,0.2509687,236.4956,0.21071836298932486,0.2235220586634046
2011-03-01,238.60260314941405,0.23099868,0.55686796,238.45779418945312,0.40756547,0.36565623,238.63800048828125,0.25229758,0.29727608,238.03359680175782,2.1953795,1.2424972,238.72580261230468,0.21301238,0.19674328,237.23960571289064,0.30250427,0.42733502,236.15659999999997,0.1978683857442338,0.315895874454367
2011-04-01,238.3979949951172,0.19956082,0.7455072,238.08719787597656,0.38057074,0.4149667,238.39899444580078,0.24054615,0.32471874,237.3992950439453,3.1974146,1.3149173,238.26499938964844,0.26490924,0.25783107,236.9518035888672,0.31590766,0.37440526,235.93900000000002,0.17674745341614867,0.36140561783397107
2011-05-01,238.14520263671875,0.2187724,0.384271,238.2302032470703,0.37189293,0.41373897,238.2664031982422,0.25887892,0.39777285,237.76800537109375,0.8811089,1.2101618,238.04920349121093,0.24182054,0.25489032,236.54600524902344,0.2860569,0.4376858,235.656,0.16351653347732037,0.4593881105969481
2011-06-01,237.62840270996094,0.19131556,0.28146574,,,,237.9634002685547,0.23885217,0.28935686,237.62980041503906,0.4765305,1.104967,237.6501953125,0.31947026,0.29984477,236.49280242919923,0.2158345,0.27699986,235.36880000000002,0.19924656410256267,0.6282217659990383
2011-07-01,237.27050018310547,0.19681993,0.28059453,237.2884979248047,0.25043276,0.30009127,237.4426025390625,0.22331813,0.34250194,237.3935974121094,0.5171555,1.2040771,237.46099853515625,0.29531935,0.2888824,236.05760498046874,0.24628206,0.27260867,235.3364,0.20205942414174874,0.3040999933993473
2011-08-01,236.79219970703124,0.22715627,0.24086395,236.60000610351562,0.33546862,0.35219097,236.98199462890625,0.22310944,0.33002752,236.8419952392578,0.51194185,0.89885736,237.23299407958984,0.23897728,0.30194768,235.79850158691406,0.33286864,0.4497082,235.4432,0.18406463004484122,0.35847265494143177
2011-09-01,236.8582962036133,0.25366896,0.38639256,236.97979583740235,0.305622,0.42147845,237.07219848632812,0.234541,0.6545139,237.69719848632812,0.4992815,1.1378188,236.9323989868164,0.26849285,0.39007625,236.14319763183593,0.31893054,0.3073582,235.27960000000002,0.20604564814814913,0.25545228707374057
2011-10-01,236.96200561523438,0.26775643,0.3408034,237.5312973022461,0.31129056,0.33416337,237.3506057739258,0.22869688,0.62837994,237.5154052734375,0.47945294,0.6381045,237.2281982421875,0.24098207,0.26422027,235.60919494628905,0.35501528,0.4503376,235.1624,0.18370111351351356,0.2503553397593472
2011-11-01,237.2246063232422,0.34449875,0.8679297,237.85220336914062,0.30421102,0.3577878,237.40980224609376,0.2668188,0.34317324,237.52099609375,0.44980338,0.7858628,236.9788024902344,0.24584597,0.33237252,235.68800354003906,0.33866587,0.47526523,234.9783,0.22203204646017696,0.26409871156310827
2011-12-01,237.10879821777343,0.28913283,0.3538841,237.6572021484375,0.29472947,0.37862498,237.3030014038086,0.25207323,0.42917275,237.76319885253906,0.39015633,0.64740795,236.9498046875,0.23003343,0.2920909,235.46060180664062,0.28524134,0.49038258,234.79299999999998,0.1663084013605453,0.16843100292579197
2012-01-01,236.98699951171875,0.262219,0.4411405,237.53399658203125,0.3153467,0.53558755,236.98500061035156,0.2585875,0.44503734,237.60440368652343,0.41676116,0.5298183,237.02389678955078,0.2904041,0.25738546,235.28500366210938,0.28035527,0.44945872,,,
2012-02-01,236.6949951171875,0.25964853,0.43302318,237.82899475097656,0.40763018,0.49304435,236.81730194091796,0.24725167,0.31238583,237.1719970703125,0.4464291,0.6889821,236.78500366210938,0.32063544,0.29683545,235.5657943725586,0.32709202,0.37429446,234.7667,0.16524257785467117,0.35527651739572136
2012-03-01,236.59449768066406,0.27569997,0.8828362,237.09300231933594,0.30316857,0.5291371,236.44359741210937,0.26971406,0.29839438,236.87979736328126,0.501678,1.0374335,236.55829925537108,0.30543044,0.2719397,234.9152038574219,0.36480308,0.45729986,234.543,0.1770022538293214,0.30903290431948
2012-04-01,236.3419952392578,0.27135894,0.3325476,236.67560272216798,0.42833766,0.40170193,236.30599975585938,0.23979688,0.29308158,236.14159545898437,0.530062,1.1455882,236.17999267578125,0.22028695,0.25997278,235.13119506835938,0.37784037,0.46090087,234.2052,0.19254747237568942,0.33818038271369105
2012-05-01,236.12140197753905,0.2491269,0.55619663,235.8352020263672,0.37996086,0.47041985,236.0050048828125,0.20097485,0.244416,236.0679931640625,0.39886457,0.9967808,235.88160095214843,0.26771292,0.22637022,234.23350524902344,0.44435444,0.46507472,234.15529999999998,0.17146454449152587,0.4931968941247278
2012-06-01,235.3820037841797,0.2776962,0.5354079,235.3769989013672,0.46353972,0.2908227,235.83780517578126,0.23984055,0.2734505,235.7899932861328,0.31366462,0.6647836,235.5970001220703,0.23901115,0.23422301,234.3477996826172,0.31836382,0.380879,234.1796,0.15892283464566945,0.2343475399012345
2012-07-01,234.78910064697266,0.29533973,0.48472372,,,,235.27750396728516,0.21788467,0.28431207,235.5592056274414,0.38851678,0.6553744,235.10960388183594,0.26015902,0.27715072,234.37339782714844,0.26829216,0.2854699,234.2963,0.164176492537314,0.2413172384601602
2012-08-01,234.47799682617188,0.2902137,0.51086533,,,,234.96590270996094,0.2495481,0.3134097,235.2147964477539,0.3855395,0.7575549,234.95619354248046,0.30025187,0.31645742,234.27579345703126,0.27561328,0.28716177,234.1,0.18710163655685208,0.298174568957023
2012-09-01,234.71200561523438,0.27885652,0.38354933,,,,235.09300231933594,0.22080225,0.5154136,235.0814956665039,0.53550607,0.79951614,234.93700256347657,0.26870033,0.34814993,234.08980407714844,0.28939593,0.2877393,233.9758,0.19083880112835003,0.26250846378092424
2012-10-01,235.19740295410156,0.2928868,0.4809564,,,,235.56719970703125,0.24871226,0.59724903,235.11399841308594,0.5176701,0.6937777,234.8281982421875,0.29483375,0.3512501,233.99679565429688,0.20837659,0.27070758,233.787,0.19774718330849472,0.4971372203701909
2012-11-01,235.36699676513672,0.5523818,0.48252988,,,,235.56080474853516,0.3490807,0.45271307,235.7259979248047,1.0087154,1.3356875,235.11399841308594,0.2489195,0.34034723,233.94410247802733,0.2119678,0.29018158,233.578,0.17660966254218202,0.17915181254540444
2012-12-01,235.59019622802734,0.39652056,0.47197148,,,,235.7406005859375,0.24261993,0.25354224,235.45799255371094,0.829128,0.634168,235.24639892578125,0.22823073,0.27775875,233.6760025024414,0.21188985,0.41551524,233.22299999999998,0.1930845919477694,0.35356139627950084
2013-01-01,235.64300537109375,0.27585372,0.50652444,,,,235.55199432373047,0.17637448,0.40097433,235.25979614257812,0.4396154,0.71240866,235.09710083007812,0.22448142,0.2604875,233.52629852294922,0.22734296,0.5305101,232.84930000000003,0.1950771351931317,0.3656827981358433
2013-02-01,235.281005859375,0.25118202,0.5960477,,,,235.3280029296875,0.17154835,0.5100949,235.33350067138673,0.41990703,0.7782052,234.8564025878906,0.23223491,0.25217596,233.1615997314453,0.24988237,0.5906571,232.4801,0.18907946291560107,0.26759672415528357
2013-03-01,235.00100708007812,0.24417043,0.94783205,,,,235.0645950317383,0.23207924,0.22035341,234.72279663085936,0.6772834,0.85609245,234.78599548339844,0.18389434,0.17012195,233.58480529785157,0.21356393,0.28265685,232.3051,0.20712056818181762,0.686295307875648
