site,MHD,MHD,MHD,ZEP,ZEP,ZEP,THD,THD,THD,JFJ,JFJ,JFJ,RPB,RPB,RPB,SMO,SMO,SMO,CGO,CGO,CGO
box,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3
var,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability,mf,mf_repeatability,mf_variability
1993-08-01,,,,,,,,,,,,,,,,,,,260.95459999999997,0.2728159283387619,1.27009088911343
1993-09-01,,,,,,,,,,,,,,,,,,,261.0696,0.23409935294117779,1.5137658808664285
1993-10-01,,,,,,,,,,,,,,,,,,,261.17580000000004,0.24575008839778933,0.43202738698000076
1993-11-01,,,,,,,,,,,,,,,,,,,261.22950000000003,0.2516246323529403,0.46945604970437665
1993-12-01,,,,,,,,,,,,,,,,,,,261.26199999999994,0.2808391157205229,0.3462625799660043
1994-01-01,,,,,,,,,,,,,,,,,,,261.197,0.2789228709677426,0.4146390226284897
1994-02-01,268.851806640625,0.37116796,5.511938606779993,,,,,,,,,,,,,,,,261.1857,0.2739136866359439,0.3679336748991571
1994-03-01,267.9591979980469,0.41012153,0.6031727216896988,,,,,,,,,,,,,,,,261.224,0.2635089819004542,0.5839152260970387
1994-04-01,268.0610046386719,0.31236583,0.7845817378331283,,,,,,,,,,,,,,,,261.2324,0.37890407453416297,0.8223026289913392
1994-05-01,268.46680908203126,0.21427418,2.7922285905644593,,,,,,,,,,,,,,,,261.22940000000006,0.5700773652694597,1.168342723416926
1994-06-01,267.9555969238281,0.19472547,0.6470607429316522,,,,,,,,,,,,,,,,261.42900000000003,0.35952871410736326,0.7666439298045119
1994-07-01,267.5312072753906,0.19528092,0.7396785757694255,,,,,,,,,,,,,,,,261.7794,0.30604359861591596,0.9811386429462322
1994-08-01,267.33190002441404,0.17915618,1.079652181372525,,,,,,,,,,,,,,,,261.931,0.3384569901853878,0.5067801487817097
1994-09-01,267.59638671875,0.18215294,1.0532196619709033,,,,,,,,,,,,,,,,262.0764,0.35962730558598294,0.4022216635377954
1994-10-01,267.9770080566406,0.22454304,6.918662801929497,,,,,,,,,,,,,,,,262.198,0.3400112101910821,1.1157113210319913
1994-11-01,268.28001098632814,0.2546555,1.7696973055000282,,,,,,,,,,,,,,,,262.1271,0.3502518838862537,0.326662954120133
1994-12-01,267.8332061767578,0.44725716,1.291945263918054,,,,,,,,,,,,,,,,262.06,0.36619658848613984,0.5306905023267928
1995-01-01,267.6910034179688,0.3293373,0.5890083262734983,,,,,,,,,,,,,,,,261.9042,0.3197657712486881,0.3903578065097095
1995-02-01,267.5773986816406,0.32128128,1.4728910684910361,,,,,,,,,,,,,,,,261.67600000000004,0.3452009090909097,0.47130941164305934
1995-03-01,267.5,0.29610005,0.524749555560576,,,,,,,,,,,,,,,,261.8888,0.4138445904761894,0.8255930456858255
1995-04-01,267.5333984375,0.23223379,0.9166668939311665,,,,,,,,,,,,,,,,261.2268,0.38793339240506386,0.8048577988044077
1995-05-01,267.2323974609375,0.24603182,1.5377557889414994,,,,,,,,,,,,,,,,261.3428,0.4585269735449759,0.9286332636984215
1995-06-01,266.95098876953125,0.22166298,1.6404627571912003,,,,,,,,,,,,,,,,261.72540000000004,0.3541399549549531,0.5591732921918997
1995-07-01,266.43499755859375,0.22221257,2.609855903597903,,,,,,,,,,,,,,,,261.9066,0.2922784067085971,0.3908795563030545
1995-08-01,266.27301025390625,0.23732646,2.7489730292972023,,,,,,,,,,,,,,,,261.996,0.3240493490460181,0.4756533556942898
1995-09-01,266.1824096679687,0.2383468,1.2004545594814615,,,,266.96099853515625,0.4512,0.2386322859600425,,,,,,,,,,262.022,0.18631275905118647,0.3856662918069051
1995-10-01,266.308203125,0.25801837,0.7814544238992003,,,,266.8081970214844,0.31171098,0.6310875574882937,,,,,,,,,,261.677,0.24190330827067585,0.4450303863923175
1995-11-01,266.672802734375,0.24475384,1.410047920869666,,,,266.7495971679688,0.34378526,0.7167956938801763,,,,,,,,,,261.8058,0.20474841196777963,0.20354741347544308
1995-12-01,266.78900146484375,0.2114541,1.5093484040558836,,,,266.4693969726562,0.3364395,0.3998498742760945,,,,,,,,,,261.72700000000003,0.20942904377880237,0.2137966015590182
1996-01-01,266.43590393066404,0.24904542,1.9579136841667024,,,,266.3823974609375,0.29621652,0.39533400806207997,,,,,,,,,,261.491,0.19333918238993744,0.3061603875049987
1996-02-01,266.6199951171875,0.23355448,0.9273221840712245,,,,266.34698486328125,0.32638383,0.9473590813620524,,,,,,,,,,261.1786,0.18555642294713032,0.24238688963699975
1996-03-01,266.48259887695315,0.22339396,2.6963482060752013,,,,266.0805908203125,0.30172506,0.6235794689713301,,,,,,,,,,261.1352,0.1963653302433359,0.35076478246507636
1996-04-01,266.26300048828125,0.22392811,1.3024532673279938,,,,265.95839233398436,0.3086766,0.37267851179333905,,,,,,,,,,261.6084,0.2623210966981139,0.3996987323069676
1996-05-01,266.35459899902344,0.24365425,0.4349565667048705,,,,266.0751892089844,0.28191778,0.49185258249523034,,,,,,,,,,262.41,0.1966070258136915,0.39293808185669954
1996-06-01,265.9501098632812,0.2942064,1.6186288618382698,,,,266.05458984375,0.21145181,0.46041733514445377,,,,265.33539428710935,0.17407359,0.20438105817588798,,,,261.92600000000004,0.21849168171557454,0.46759769990257516
